practical_third,condition,signatory_id,AgtId,agt_dat,signatory_type,id_paax,actor_name,abbreviation,type,actor_type,un_type,country_based,iso3c,gwno,region_pax,region_geo,description,actor_id,ucdp_id,ucdp_name,ucdp_url,acled_name,acled_other,short_agt_name,PP,PPName,Con,agt_type,stage_label,date,year,agt_description,PAX_Hyperlink,PDF_Hyperlink,PA-X Page html,Agreement PDF html,Loc1ISO,Loc2ISO,UcdpCon,global_actor
1,C1,7192,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,CON_358,Somalia,SOM,CON,Country/State,,Somalia,SOM,520,Africa (excl MENA),Africa,Somalia (SOM) is a Country/State actor (Somalia). ,358,95,Government of Somalia,https://ucdp.uu.se/actor/95,Government of Somalia (2017-),Government of Somalia (2004-2012) | Government of Somalia (2012-2017) | Government of Somalia (2017-) | Government of Somalia (2017-) Galmudug Administration | Government of Somalia (2017-) Puntland State | Government of Somaliland (2010-),"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7193,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,CON_248,Djibouti,DJI,CON,Country/State,,Djibouti,DJI,522,Africa (excl MENA),Africa,Djibouti (DJI) is a Country/State actor (Djibouti). ,248,96,Government of Djibouti,https://ucdp.uu.se/actor/96,Government of Djibouti (1999-),Government of Djibouti (1999-),"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7194,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,CON_158,Sudan,SUD,CON,Country/State,,Sudan,SDN,625,Africa (excl MENA),Africa,Sudan (SUD) is a Country/State actor (Sudan). ,158,112,Government of Sudan,https://ucdp.uu.se/actor/112,Government of Sudan (2019-),Government of Sudan (1989-2019) | Government of Sudan (2019-),"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7197,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,IGO_312,Intergovernmental Authority on Development,IGAD,IGO,Intergovernmental Organization,,,,,,,Intergovernmental Authority on Development (IGAD) is a Intergovernmental Organization actor (international). ,312,,,,,,"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7199,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,IGO_5,European Union,EU,IGO,Intergovernmental Organization,,,,,,,European Union (EU) is a Intergovernmental Organization actor (international). ,5,,,,,,"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7200,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,CON_173,South Sudan,SSD,CON,Country/State,,South Sudan,SSD,626,Africa (excl MENA),Africa,South Sudan (SSD) is a Country/State actor (South Sudan). ,173,113,Government of South Sudan,https://ucdp.uu.se/actor/113,Government of South Sudan (2011-),Government of South Sudan (2011-),"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7203,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,CON_20,China,CHN,CON,Country/State,P5,China,CHN,710,Asia and Pacific,Asia,China (CHN) is a Country/State actor (China). ,20,135,Government of China,https://ucdp.uu.se/actor/135,Government of China (2012-),Government of China (2012-) | Government of China (2017-) Hong Kong Special Administrative Region | Government of China (2019-) Macau Special Administrative Region,"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7187,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,CON_94,Ghana,GHA,CON,Country/State,,Ghana,GHA,452,Africa (excl MENA),Africa,Ghana (GHA) is a Country/State actor (Ghana). ,94,81,Government of Ghana,https://ucdp.uu.se/actor/81,Government of Ghana (2017-),Government of Ghana (2017-),"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7185,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,IGO_49,United Nations (General),UN,IGO,Intergovernmental Organization,United Nations,,,,,,United Nations (General) (UN) is a Intergovernmental Organization actor (international). ,49,,,,UN: United Nations,,"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7198,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,IGO_87,African Union,AU,IGO,Intergovernmental Organization,,,,,,,African Union (AU) is a Intergovernmental Organization actor (international). ,87,,,,,,"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7195,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,CON_176,Uganda,UGA,CON,Country/State,,Uganda,UGA,500,Africa (excl MENA),Africa,Uganda (UGA) is a Country/State actor (Uganda). ,176,90,Government of Uganda,https://ucdp.uu.se/actor/90,Government of Uganda (1986-),Government of Uganda (1986-),"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7184,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,CON_3,United States,USA,CON,Country/State,P5,United States of America,USA,2,Americas,Americas,United States (USA) is a Country/State actor (United States of America). ,3,3,Government of United States of America,https://ucdp.uu.se/actor/3,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
1,C1,7179,1966,"Agreement on the Cessation of Hostilities, Protection of Civilians and Humanitarian Access, Republic of South Sudan (21/12/2017)",third party,CON_19,United Kingdom,UKG,CON,Country/State,P5,United Kingdom,GBR,200,Europe and Eurasia,Europe,United Kingdom (UKG) is a Country/State actor (United Kingdom). ,19,28,Government of United Kingdom,https://ucdp.uu.se/actor/28,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),"Ceasefire, 21 December 2017",107,South Sudan post-secession process,South Sudan,Intrastate,Ceasefire,2017-12-21,2017,The agreement commits the parties to a ceasefire and specific actions to protect civilians and ensure humanitarian access.,https://pax.peaceagreements.org/agreements/1966/,https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf,"<a href=""https://pax.peaceagreements.org/agreements/1966/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag1966_5b368bd3e5272.pdf"" target=""_blank"">View agreement PDF</a>",SSD,,11345,China
